X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-118.435819756115,34.0072639465624,3422,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 62 - Centinela Ave.,3631 Centinela Ave.,,Los Angeles,CA,,"Administrative (310) 575-8562, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4225,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90066,http://egis3.lacounty.gov/lms/?p=4225,publish,34.00726398,-118.4358197,,2010/11/01 19:50:56+00,,6429584.69090714,1825310.21054856
-118.311744955839,33.9889187367476,3423,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 66 - W. Slauson Ave.,1909 W. Slauson Ave.,,Los Angeles,CA,,"Administrative (213) 485-6266, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4226,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90047,http://egis3.lacounty.gov/lms/?p=4226,publish,33.98891877,-118.3117449,,2010/11/01 19:50:56+00,,6467167.69251263,1818494.21171339
-118.349278556393,34.0410447267535,3424,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 68 - W. Washington Blvd.,5023 W. Washington Blvd.,,Los Angeles,CA,,"Administrative (213) 485-6268, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4227,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90016,http://egis3.lacounty.gov/lms/?p=4227,publish,34.04104476,-118.3492785,,2010/11/01 19:50:56+00,,6455855.68068789,1837501.20880431
-118.346696156266,34.1276104070803,3425,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 76 - N. Cahuenga Blvd.,3111 N. Cahuenga Blvd.,,Los Angeles,CA,,"Administrative (213) 485-6276, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4228,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90068,http://egis3.lacounty.gov/lms/?p=4228,publish,34.12761044,-118.3466961,,2010/11/01 19:50:56+00,,6456746.67693739,1869001.2068278
-118.413990156591,34.1460788168918,3426,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 78 - Coldwater Canyon Ave.,4230 Coldwater Canyon Ave.,,Studio City,CA,,,http://www.lafd.org,,,4229,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,91604,http://egis3.lacounty.gov/lms/?p=4229,publish,34.14607885,-118.4139901,,2010/11/01 19:50:56+00,,6436408.69595988,1875799.20373048
-118.290896255764,33.866359047378,3427,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 79 - S. Vermont Ave.,18030 S. Vermont Ave.,,Gardena,CA,,"Administrative (310) 548-7579, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4230,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90248,http://egis3.lacounty.gov/lms/?p=4230,publish,33.86635908,-118.2908962,,2010/11/01 19:50:56+00,,6473358.69194163,1773873.21827839
-118.413926056125,33.9429474073322,3428,Current Services Locator,,Public Safety,Fire Stations,,LA County,"Station No. 80 - World Way, West",6911 World Way,,Los Angeles,CA,,"Aircraft Crash Rescue Service/Intake (213) 485-6280, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4231,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90045,http://egis3.lacounty.gov/lms/?p=4231,publish,33.94294744,-118.413926,,2010/11/01 19:50:56+00,,6436123.68012571,1801876.21378148
-118.439361956437,34.2358125260957,3429,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 81 - Nordhoff St.,14123 Nordhoff St.,,Arleta,CA,,"Administrative (818) 756-8681, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4232,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,91331,http://egis3.lacounty.gov/lms/?p=4232,publish,34.23581256,-118.4393619,,2010/11/01 19:50:56+00,,6428874.69527988,1908487.20069031
-118.317837456023,34.1035221270419,3430,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 82 - N. Bronson Ave.,1800 N. Bronson Ave.,,Los Angeles,CA,,"Routine Matters Service/Intake (213) 485-5971, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4233,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90028,http://egis3.lacounty.gov/lms/?p=4233,publish,34.10352216,-118.3178374,,2010/11/01 19:50:56+00,,6465452.68708439,1860206.20866981
-118.501274756206,34.1618621269207,3431,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 83 - Balboa Blvd.,5001 Balboa Blvd.,,Encino,CA,,"Administrative (818) 756-8683, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4234,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,91316,http://egis3.lacounty.gov/lms/?p=4234,publish,34.16186216,-118.5012747,,2010/11/01 19:50:56+00,,6410027.70213406,1881663.20381348
-118.597811555385,34.1671390562242,3432,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 84 - Canoga Ave.,5340 Canoga Ave.,,Woodland Hills,CA,,,http://www.lafd.org,,,4235,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,91364,http://egis3.lacounty.gov/lms/?p=4235,publish,34.16713909,-118.5978115,,2010/11/01 19:50:56+00,,6380835.7044158,1883743.20063773
-118.300043856191,33.7946129470587,3433,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 85 - W. 253Rd St.,1331 W. 253Rd St.,,Harbor City,CA,,"Administrative (310) 548-7585, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4236,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90710,http://egis3.lacounty.gov/lms/?p=4236,publish,33.79461298,-118.3000438,,2010/11/01 19:50:56+00,,6470503.6904338,1747771.22225414
-118.369849356432,34.1485438866781,3434,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 86 - Vineland Ave.,4305 Vineland Ave.,,North Hollywood,CA,,"Administrative (818) 756-8668, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4237,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,91602,http://egis3.lacounty.gov/lms/?p=4237,publish,34.14854392,-118.3698493,,2010/11/01 19:50:56+00,,6449767.68367755,1876644.20761789
-118.466390656174,34.1631228468764,3435,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 88 - N. Sepulveda Blvd.,5101 N. Sepulveda Blvd.,,Sherman Oaks,CA,,"Administrative (818) 756-8688, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4238,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,91403,http://egis3.lacounty.gov/lms/?p=4238,publish,34.16312288,-118.4663906,,2010/11/01 19:50:56+00,,6420582.68168022,1882071.20234132
-118.397777055892,34.1991208464251,3436,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 89 - Laurel Canyon Blvd.,7063 Laurel Canyon Blvd.,,North Hollywood,CA,,"Administrative (818) 756-8689, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4239,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,91605,http://egis3.lacounty.gov/lms/?p=4239,publish,34.19912088,-118.397777,,2010/11/01 19:50:56+00,,6441390.6797623,1895082.20158173
-118.247731256384,34.0411831172446,3437,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 9 - E. 7Th St.,430 E. 7Th St.,,Los Angeles,CA,,"Administrative (213) 485-6209, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4240,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90014,http://egis3.lacounty.gov/lms/?p=4240,publish,34.04118315,-118.2477312,,2010/11/01 19:50:56+00,,6486619.6956033,1837460.21347947
-118.440827756462,34.1305709961747,3438,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 99 - Mulholland Dr.,14145 Mulholland Dr.,,Beverly Hills,CA,,"Administrative (818) 756-8699, Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-618",http://www.lafd.org,,,4241,The Department Provides Fire And Rescue Services  For People Of All Ages In Los Angeles.  Most Services Are Restricted To The City Of Los Angeles.,90210,http://egis3.lacounty.gov/lms/?p=4241,publish,34.13057103,-118.4408277,,2010/11/01 19:50:56+00,,6428263.70175122,1870190.20543405
-118.25184175693,34.1325056668859,3439,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 22 - S. Glendale Ave.,1201 S. Glendale Ave.,,Glendale,CA,,"Emergency line to report fires and EMS incidents Service/Intake (818) 956-4800,  Administrative (818) 548-402",http://fire.ci.glendale.ca.us,,,4242,The Department Provides Fire And Rescue Services For People In Glendale. Most Services Are Restricted To Residents And Visitors Of The City Of Glendale.,91205,http://egis3.lacounty.gov/lms/?p=4242,publish,34.1325057,-118.2518417,,2010/11/01 19:50:56+00,,6485457.67922655,1870697.2096694
-118.228538756507,34.1736299770203,3440,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 24 - Canada Blvd.,1734 Canada Blvd.,,Glendale,CA,,"Emergency line to report fires and EMS incidents Service/Intake (818) 956-4800,  Administrative (818) 548-402",http://fire.ci.glendale.ca.us,,,4243,The Department Provides Fire And Rescue Services For People In Glendale. Most Services Are Restricted To Residents And Visitors Of The City Of Glendale.,91208,http://egis3.lacounty.gov/lms/?p=4243,publish,34.17363001,-118.2285387,,2010/11/01 19:50:56+00,,6492543.67555322,1885646.20733039
-118.237391656181,34.1512287065059,3441,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station No. 25 - N. Chevy Chase Dr.,353 N. Chevy Chase Dr.,,Glendale,CA,,"Emergency line to report fires and EMS incidents Service/Intake (818) 956-4800,  Administrative (818) 548-402",http://fire.ci.glendale.ca.us,,,4244,The Department Provides Fire And Rescue Services For People In Glendale. Most Services Are Restricted To Residents And Visitors Of The City Of Glendale.,91206,http://egis3.lacounty.gov/lms/?p=4244,publish,34.15122874,-118.2373916,,2010/11/01 19:50:56+00,,6489846.66979238,1877500.20623398
-118.196431456176,33.7524033474603,3442,Current Services Locator,,Public Safety,Fire Stations,,LA County,Long Beach Fire Department,925 Harbor Plaza Dr.,Ste. 100,Long Beach,CA,,,www.longbeach.gov,,,4246,The Department Provides Fire And Rescue Services For People In Long Beach.,90802,http://egis3.lacounty.gov/lms/?p=4246,publish,33.75240338,-118.1964314,,2010/11/01 19:50:56+00,,6501955.67411764,1732332.22393273
-118.394990855865,34.0225782368251,3443,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station 1 - Culver Blvd.,9600 Culver Blvd.,,Culver City,CA,,Service/Intake and Administration (310) 253-681,www.culvercity.org/fire,,,4247,The Department Provides Fire And Rescue Services For People Of All Ages In Culver City.,90230,http://egis3.lacounty.gov/lms/?p=4247,publish,34.02257827,-118.3949908,,2010/11/01 19:50:56+00,,6441980.70384473,1830832.2086909
-118.395296656235,34.0209257664863,3444,Current Services Locator,,Public Safety,Fire Stations,,LA County,Culver City Fire Department,9770 Culver Blvd.,,Culver City,CA,"Monday through Sunday, 24 hours a day, seven days a week.",Service/Intake and Administration (310) 253-590,www.culvercity.org/fire,,,4248,"The Department Provides Fire And Rescue Services For People Of All Ages In Culver City.  Services Are Provided From Three Locations; (See The Site List For Details).  Most Services Are Restricted To Residents Of Culver City.",90232,http://egis3.lacounty.gov/lms/?p=4248,publish,34.0209258,-118.3952966,,2010/11/01 19:50:56+00,,6441885.67614764,1830231.21054906
-118.414098156407,34.0057933671844,3445,Current Services Locator,,Public Safety,Fire Stations,,City of Culver City,Station 2 - Washington Blvd.,11252 Washington Blvd.,,Culver City,CA,,Service/Intake and Administration (310) 253-6805,http://www.culvercity.org/city-hall/city-government/city-departments/fire/about-the-department/stations-and-facilities,,,4249,"The Department Provides Fire And Rescue Services For People Of All Ages In Culver City. Services Are Provided From Three Locations; (See The Site List For Details). Most Services Are Restricted To Residents Of Culver City.",90230,http://egis3.lacounty.gov/lms/?p=4249,publish,34.0057934,-118.4140981,,2018/01/04 12:48:44+00,,6436165.70103906,1824747.20937797
-118.123376056882,33.9166465468389,3446,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station 2 - Imperial Highway,9556 Imperial Highway,,Downey,CA,,"Service/Intake (562) 904-7321,  Service/Intake (562) 904-731",www.downeyca.org,,,4250,The Department Provides Fire And Rescue Services For People Of All Ages In Downey.,90242,http://egis3.lacounty.gov/lms/?p=4250,publish,33.91664658,-118.123376,,2010/11/01 19:50:56+00,,6524237.68303122,1792069.21895981
-118.12866395637,33.9410390970594,3447,Current Services Locator,,Public Safety,Fire Stations,,LA County,Downey Fire Department,11111 Brookshire Ave.,,Downey,CA,"Monday through Sunday, 24 hours per day.","24-hours Emergency (562) 861-9221, Chief's Office Administrative (562) 904-7344, Fire Prevention &amp; General Information Service/Intake and Administration (562) 904-7345,  Service/Intake (562) 904-731",www.downeyca.org,,,4251,"The Department Provides Fire And Rescue Services For People Of All Ages In Downey.  Services Are Provided From Four Locations; (See The Site List For Details).  Most Services Are Restricted To The City Of Downey.",90241,http://egis3.lacounty.gov/lms/?p=4251,publish,33.94103913,-118.1286639,,2010/11/01 19:50:56+00,,6522644.68162405,1800948.21957448
-118.129184155954,33.9555746375465,3448,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station 3 - Paramount Blvd.,9900 Paramount Blvd.,,Downey,CA,,"Service/Intake (562) 904-7324,  Service/Intake (562) 904-731",www.downeyca.org,,,4252,"The Department Provides Fire And Rescue Services For People Of All Ages In Downey.  Services Are Provided From Four Locations; (See The Site List For Details).  Most Services Are Restricted To The City Of Downey.",90240,http://egis3.lacounty.gov/lms/?p=4252,publish,33.95557467,-118.1291841,,2010/11/01 19:50:56+00,,6522493.69570555,1806238.2185089
-118.108720956699,33.9436032272152,3449,Current Services Locator,,Public Safety,Fire Stations,,LA County,Station 4 - Florence Ave.,9349 Florence Ave.,,Downey,CA,,"Service/Intake (562) 904-7327,  Service/Intake (562) 904-731",www.downeyca.org,,,4253,"The Department Provides Fire And Rescue Services For People Of All Ages In Downey.  Services Are Provided From Four Locations; (See The Site List For Details).  Most Services Are Restricted To The City Of Downey.",90240,http://egis3.lacounty.gov/lms/?p=4253,publish,33.94360326,-118.1087209,,2010/11/01 19:50:56+00,,6528694.69281797,1801874.22001906
